index,host,source,sourcetype,"_raw","_time"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.92.58.136 - - [27/Jan/2020:06:05:36] ""GET /product.screen?productId=PZ-SG-G05&JSESSIONID=SD0SL8FF4ADFF49842 HTTP 1.1"" 200 2199 ""http://www.buttercupgames.com/oldlink?itemId=EST-14"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 894","2020-01-27T06:05:36.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.92.58.136 - - [27/Jan/2020:06:05:37] ""GET /product.screen?productId=DC-SG-G02&JSESSIONID=SD0SL8FF4ADFF49842 HTTP 1.1"" 200 3751 ""http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=DC-SG-G02"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 301","2020-01-27T06:05:37.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.92.58.136 - - [27/Jan/2020:06:05:37] ""GET /category.screen?categoryId=ACCESSORIES&JSESSIONID=SD0SL8FF4ADFF49842 HTTP 1.1"" 200 3195 ""http://www.buttercupgames.com/product.screen?productId=WC-SH-A01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 903","2020-01-27T06:05:37.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","203.92.58.136 - - [27/Jan/2020:06:05:38] ""GET /oldlink?itemId=EST-15&JSESSIONID=SD0SL8FF4ADFF49842 HTTP 1.1"" 200 296 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 726","2020-01-27T06:05:38.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:21] ""POST /oldlink?itemId=EST-27&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 3828 ""http://www.buttercupgames.com"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 503","2020-01-27T06:08:21.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:22] ""POST /product.screen?productId=WC-SH-A01&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 2603 ""http://www.buttercupgames.com/cart.do?action=view&itemId=EST-13&productId=WC-SH-A01"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 595","2020-01-27T06:08:22.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:23] ""GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 1130 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 547","2020-01-27T06:08:23.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:24] ""GET /category.screen?categoryId=NULL&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 406 1444 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 1000","2020-01-27T06:08:24.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:25] ""POST /oldlink?itemId=EST-12&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 2551 ""http://www.buttercupgames.com/product.screen?productId=FI-AG-G08"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 379","2020-01-27T06:08:25.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:25] ""GET /category.screen?categoryId=SPORTS&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 3468 ""http://www.buttercupgames.com/product.screen?productId=CU-PG-G06"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 181","2020-01-27T06:08:25.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:26] ""GET /oldlink?itemId=EST-19&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 270 ""http://www.buttercupgames.com/cart.do?action=changequantity&itemId=EST-19&productId=SC-MG-G10"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 972","2020-01-27T06:08:26.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:26] ""GET /cart.do?action=view&itemId=EST-15&productId=WC-SH-T02&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 1991 ""http://www.buttercupgames.com/product.screen?productId=WC-SH-T02"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 916","2020-01-27T06:08:26.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","195.80.144.22 - - [27/Jan/2020:06:08:26] ""GET /oldlink?itemId=EST-6&JSESSIONID=SD5SL1FF6ADFF49846 HTTP 1.1"" 200 1057 ""http://www.buttercupgames.com/cart.do?action=remove&itemId=EST-6&productId=FI-AG-G08"" ""Opera/9.01 (Windows NT 5.1; U; en)"" 840","2020-01-27T06:08:26.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","60.18.93.11 - - [27/Jan/2020:06:09:38] ""GET /oldlink?itemId=EST-6&JSESSIONID=SD4SL7FF10ADFF49848 HTTP 1.1"" 200 3185 ""http://www.yahoo.com"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0"" 771","2020-01-27T06:09:38.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","60.18.93.11 - - [27/Jan/2020:06:09:39] ""GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD4SL7FF10ADFF49848 HTTP 1.1"" 200 933 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0"" 757","2020-01-27T06:09:39.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","60.18.93.11 - - [27/Jan/2020:06:09:39] ""POST /cart.do?action=addtocart&itemId=EST-16&productId=FS-SG-G03&JSESSIONID=SD4SL7FF10ADFF49848 HTTP 1.1"" 200 778 ""http://www.buttercupgames.com/product.screen?productId=FS-SG-G03"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0"" 968","2020-01-27T06:09:39.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","60.18.93.11 - - [27/Jan/2020:06:09:41] ""POST /cart.do?action=purchase&itemId=EST-16&JSESSIONID=SD4SL7FF10ADFF49848 HTTP 1.1"" 503 1144 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&categoryId=STRATEGY&productId=FS-SG-G03"" ""Mozilla/5.0 (Windows NT 6.1; WOW64; rv:12.0) Gecko/20100101 Firefox/12.0"" 252","2020-01-27T06:09:41.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:04] ""GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 3586 ""http://www.bing.com"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 977","2020-01-27T06:12:04.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:05] ""GET /category.screen?categoryId=TEE&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 2511 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-27&productId=MB-AG-T01"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 389","2020-01-27T06:12:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:07] ""GET /category.screen?categoryId=SHOOTER&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 2814 ""http://www.buttercupgames.com/category.screen?categoryId=SHOOTER"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 260","2020-01-27T06:12:07.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:08] ""GET /oldlink?itemId=EST-27&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 1313 ""http://www.buttercupgames.com/oldlink?itemId=EST-27"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 792","2020-01-27T06:12:08.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:09] ""GET /product.screen?productId=MB-AG-G07&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 976 ""http://www.buttercupgames.com/category.screen?categoryId=ARCADE"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 853","2020-01-27T06:12:09.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:09] ""POST /cart.do?action=addtocart&itemId=EST-18&productId=MB-AG-G07&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 2778 ""http://www.buttercupgames.com/product.screen?productId=MB-AG-G07"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 361","2020-01-27T06:12:09.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:10] ""POST /product.screen?productId=CU-PG-G06&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 688 ""http://www.buttercupgames.com/category.screen?categoryId=SPORTS"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 100","2020-01-27T06:12:10.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:10] ""GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 1131 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-12&productId=FS-SG-G03"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 905","2020-01-27T06:12:10.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:11] ""POST /cart.do?action=purchase&itemId=EST-18&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 3857 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-18&categoryId=ARCADE&productId=MB-AG-G07"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 805","2020-01-27T06:12:11.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:11] ""POST /cart.do?action=addtocart&itemId=EST-7&productId=CU-PG-G06&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 3880 ""http://www.buttercupgames.com/product.screen?productId=CU-PG-G06"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 423","2020-01-27T06:12:11.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:11] ""POST /product.screen?productId=WC-SH-T02&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 274 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-26&productId=WC-SH-T02"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 189","2020-01-27T06:12:11.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:12] ""POST /cart/success.do?JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 1028 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-18"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 289","2020-01-27T06:12:12.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:12] ""POST /cart.do?action=purchase&itemId=EST-7&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 1198 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-7&categoryId=SPORTS&productId=CU-PG-G06"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 529","2020-01-27T06:12:12.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:12] ""GET /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 500 2140 ""http://www.buttercupgames.com/category.screen?categoryId=NULL"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 969","2020-01-27T06:12:12.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www2/access.log","access_combined_wcookie","88.191.145.142 - - [27/Jan/2020:06:12:13] ""POST /cart/error.do?msg=CreditNotAccepted&JSESSIONID=SD10SL9FF7ADFF49860 HTTP 1.1"" 200 2951 ""http://www.buttercupgames.com/cart.do?action=purchase&itemId=EST-7"" ""Opera/9.20 (Windows NT 6.0; U; en)"" 992","2020-01-27T06:12:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","87.194.216.51 - - [27/Jan/2020:06:14:46] ""POST /product.screen?productId=DB-SG-G01&JSESSIONID=SD8SL9FF3ADFF49868 HTTP 1.1"" 200 2189 ""http://www.google.com"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 848","2020-01-27T06:14:46.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","87.194.216.51 - - [27/Jan/2020:06:14:47] ""GET /oldlink?itemId=EST-13&JSESSIONID=SD8SL9FF3ADFF49868 HTTP 1.1"" 505 2371 ""http://www.buttercupgames.com/category.screen?categoryId=NULL"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 858","2020-01-27T06:14:47.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","87.194.216.51 - - [27/Jan/2020:06:14:49] ""GET /oldlink?itemId=EST-6&JSESSIONID=SD8SL9FF3ADFF49868 HTTP 1.1"" 200 2497 ""http://www.buttercupgames.com/oldlink?itemId=EST-6"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 386","2020-01-27T06:14:49.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","87.194.216.51 - - [27/Jan/2020:06:14:50] ""GET /product.screen?productId=WC-SH-T02&JSESSIONID=SD8SL9FF3ADFF49868 HTTP 1.1"" 200 2159 ""http://www.buttercupgames.com/oldlink?itemId=EST-13"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 770","2020-01-27T06:14:50.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","87.194.216.51 - - [27/Jan/2020:06:14:51] ""GET /product.screen?productId=WC-SH-A02&JSESSIONID=SD8SL9FF3ADFF49868 HTTP 1.1"" 200 1270 ""http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES"" ""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.46 Safari/536.5"" 250","2020-01-27T06:14:51.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:04] ""GET /product.screen?productId=FS-SG-G03&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 1746 ""http://www.google.com"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 376","2020-01-27T06:18:04.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:05] ""GET /oldlink?itemId=EST-15&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 446 ""http://www.buttercupgames.com/product.screen?productId=WC-SH-G04"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 464","2020-01-27T06:18:05.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:06] ""GET /oldlink?itemId=EST-26&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 3113 ""http://www.buttercupgames.com/product.screen?productId=FS-SG-G03"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 614","2020-01-27T06:18:06.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:07] ""GET /oldlink?itemId=EST-27&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 3844 ""http://www.buttercupgames.com/oldlink?itemId=EST-27"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 396","2020-01-27T06:18:07.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:08] ""POST /product.screen?productId=SF-BVS-G01&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 408 2584 ""http://www.buttercupgames.com/product.screen?productId=SF-BVS-G01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 566","2020-01-27T06:18:08.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:08] ""GET /category.screen?categoryId=TEE&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 1778 ""http://www.buttercupgames.com/cart.do?action=view&itemId=EST-26&productId=WC-SH-T02"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 968","2020-01-27T06:18:08.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:10] ""GET /oldlink?itemId=EST-14&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 1361 ""http://www.buttercupgames.com/category.screen?categoryId=STRATEGY"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 431","2020-01-27T06:18:10.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:11] ""GET /product.screen?productId=MB-AG-T01&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 479 ""http://www.buttercupgames.com/category.screen?categoryId=TEE"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 736","2020-01-27T06:18:11.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:12] ""GET /category.screen?categoryId=TEE&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 1138 ""http://www.buttercupgames.com/cart.do?action=addtocart&itemId=EST-16&productId=MB-AG-T01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 554","2020-01-27T06:18:12.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www1/access.log","access_combined_wcookie","233.77.49.94 - - [27/Jan/2020:06:18:13] ""GET /cart.do?action=view&itemId=EST-14&productId=DB-SG-G01&JSESSIONID=SD10SL9FF9ADFF49880 HTTP 1.1"" 200 2661 ""http://www.buttercupgames.com/product.screen?productId=DB-SG-G01"" ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; MS-RTC LM 8; InfoPath.2)"" 983","2020-01-27T06:18:13.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:23] ""GET /oldlink?itemId=EST-6&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 2850 ""http://www.yahoo.com"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 935","2020-01-27T06:19:23.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:25] ""GET /oldlink?itemId=EST-26&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 3021 ""http://www.buttercupgames.com/product.screen?productId=MB-AG-G07"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 680","2020-01-27T06:19:25.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:26] ""GET /oldlink?itemId=EST-12&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 3422 ""http://www.buttercupgames.com/oldlink?itemId=EST-12"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 705","2020-01-27T06:19:26.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:27] ""GET /oldlink?itemId=EST-11&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 3004 ""http://www.buttercupgames.com/category.screen?categoryId=ARCADE"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 254","2020-01-27T06:19:27.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:29] ""GET /oldlink?itemId=EST-6&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 3277 ""http://www.buttercupgames.com/category.screen?categoryId=ACCESSORIES"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 715","2020-01-27T06:19:29.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","175.44.1.122 - - [27/Jan/2020:06:19:30] ""GET /category.screen?categoryId=STRATEGY&JSESSIONID=SD9SL1FF2ADFF49888 HTTP 1.1"" 200 1620 ""http://www.buttercupgames.com/cart.do?action=view&itemId=EST-6&productId=DC-SG-G02"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 385","2020-01-27T06:19:30.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","117.21.246.164 - - [27/Jan/2020:06:22:15] ""GET /cart.do?action=addtocart&itemId=EST-17&productId=FS-SG-G03&JSESSIONID=SD1SL8FF1ADFF49905 HTTP 1.1"" 200 1368 ""http://www.google.com"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 902","2020-01-27T06:22:15.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","117.21.246.164 - - [27/Jan/2020:06:22:16] ""GET /cart.do?action=view&itemId=EST-16&productId=MB-AG-G07&JSESSIONID=SD1SL8FF1ADFF49905 HTTP 1.1"" 200 3641 ""http://www.buttercupgames.com/category.screen?categoryId=ARCADE"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 776","2020-01-27T06:22:16.000+0530"
main,"DESKTOP-M0DLDHS","tutorialdata.zip:.\www3/access.log","access_combined_wcookie","117.21.246.164 - - [27/Jan/2020:06:22:16] ""GET /cart.do?action=changequantity&itemId=EST-13&productId=PZ-SG-G05&JSESSIONID=SD1SL8FF1ADFF49905 HTTP 1.1"" 200 3696 ""http://www.buttercupgames.com/oldlink?itemId=EST-13"" ""Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.28) Gecko/20120306 YFF3 Firefox/3.6.28 ( .NET CLR 3.5.30729; .NET4.0C)"" 599","2020-01-27T06:22:16.000+0530"
